SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
SCS(=O)(=O)CCc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000236;InChI=1S/C12H14FN3O3S2/c13-10-4-8(1-2-21(17,18)7-20)3-9(12(10)19-14)11-5-15-6-16-11/h3-6,20H,1-2,7,14H2,(H,15,16);C12H14N3O3S2F;331;1.04;5.02;5.47;3.58;-120
NOc1c(F)cccc1c1nc([nH]c1)C(=O)N;27/000000071;InChI=1S/C10H9FN4O2/c11-6-3-1-2-5(8(6)17-13)7-4-14-10(15-7)9(12)16/h1-4H,13H2,(H2,12,16)(H,14,15);C10H9N4O2F;236;-0.18;4.73;2.74;2.22;-120
OC(=O)Cc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CCS(=O)(=O)C;27/000000134;InChI=1S/C14H16FN3O5S/c1-24(21,22)3-2-8-4-9(14(23-16)10(15)5-8)11-7-17-12(18-11)6-13(19)20/h4-5,7H,2-3,6,16H2,1H3,(H,17,18)(H,19,20);C14H16N3O5SF;357;0.23;4.75;3.81;3.58;-140
Sc1cc(c2nc[nH]c2)c(c(c1)F)ON;27/000000531;InChI=1S/C9H8FN3OS/c10-7-2-5(15)1-6(9(7)14-11)8-3-12-4-13-8/h1-4,15H,11H2,(H,12,13);C9H8N3OSF;225;1.30;4.33;2.55;16.90;-120
OC(=O)C/C=C/C(=O)Cc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000397;InChI=1S/C15H14FN3O4/c16-12-6-9(4-10(20)2-1-3-14(21)22)5-11(15(12)23-17)13-7-18-8-19-13/h1-2,5-8H,3-4,17H2,(H,18,19)(H,21,22)/b2-1+;C15H14N3O4F;319;0.38;4.72;5.32;4.94;-120
SCS(=O)(=O)CCc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000161;InChI=1S/C12H14FN3O3S2/c13-10-4-8(1-2-21(17,18)7-20)3-9(12(10)19-14)11-5-15-6-16-11/h3-6,20H,1-2,7,14H2,(H,15,16);C12H14N3O3S2F;331;1.04;5.01;5.48;3.58;-120
OC(=O)Cc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CCNCC;27/000000333;InChI=1S/C15H19FN4O3/c1-2-18-4-3-9-5-10(15(23-17)11(16)6-9)12-8-19-13(20-12)7-14(21)22/h5-6,8,18H,2-4,7,17H2,1H3,(H,19,20)(H,21,22);C15H19N4O3F;322;0.45;4.63;3.19;3.58;-140
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1[nH]ccc1;27/000000324;InChI=1S/C17H18FN5O2/c1-20-17(24)16-22-9-14(23-16)12-7-10(8-13(18)15(12)25-19)4-5-11-3-2-6-21-11/h2-3,6-9,21H,4-5,19H2,1H3,(H,20,24)(H,22,23);C17H18N5O2F;343;1.07;5.77;3.82;3.58;-140
Oc1cc(c2nc([nH]c2)CCO)c(c(c1)F)ON;27/000000104;InChI=1S/C11H12FN3O3/c12-8-4-6(17)3-7(11(8)18-13)9-5-14-10(15-9)1-2-16/h3-5,16-17H,1-2,13H2,(H,14,15);C11H12N3O3F;253;-0.13;4.25;1.82;18.00;-140
O=N(=O)Cc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000442;InChI=1S/C10H9FN4O3/c11-8-2-6(4-15(16)17)1-7(10(8)18-12)9-3-13-5-14-9/h1-3,5H,4,12H2,(H,13,14);C10H9N4O3F;252;0.45;4.71;3.22;2.48;-120
OC(=O)Cc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CCS(=O)(=O)CF;27/000000465;InChI=1S/C14H15F2N3O5S/c15-7-25(22,23)2-1-8-3-9(14(24-17)10(16)4-8)11-6-18-12(19-11)5-13(20)21/h3-4,6H,1-2,5,7,17H2,(H,18,19)(H,20,21);C14H15N3O5SF2;375;0.44;5.29;3.63;3.58;-180
N=c1sc(c[nH]1)[C@@H](CC#Cc1[nH]ccc1)O;27/000000208;InChI=1S/C11H11N3OS/c12-11-14-7-10(16-11)9(15)5-1-3-8-4-2-6-13-8/h2,4,6-7,9,13,15H,5H2,(H2,12,14)/t9-/m1/s1;C11H11N3OS;233;1.50;4.18;4.41;2.22;-150
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1[nH]ccc1;27/000000317;InChI=1S/C17H18FN5O2/c1-20-17(24)16-22-9-14(23-16)12-7-10(8-13(18)15(12)25-19)4-5-11-3-2-6-21-11/h2-3,6-9,21H,4-5,19H2,1H3,(H,20,24)(H,22,23);C17H18N5O2F;343;1.07;5.60;3.71;3.58;-140
NOc1c(F)cc(cc1c1nc[nH]c1)CCS(=O)(=O)CC;27/000000174;InChI=1S/C13H16FN3O3S/c1-2-21(18,19)4-3-9-5-10(12-7-16-8-17-12)13(20-15)11(14)6-9/h5-8H,2-4,15H2,1H3,(H,16,17);C13H16N3O3SF;313;1.15;4.88;5.02;3.58;-140
NOc1c(F)cc(cc1c1nc([nH]c1)CC)C=S;27/000000420;InChI=1S/C12H12FN3OS/c1-2-11-15-5-10(16-11)8-3-7(6-18)4-9(13)12(8)17-14/h3-6H,2,14H2,1H3,(H,15,16);C12H12N3OSF;265;1.36;4.25;0.72;19.90;-140
NOc1c(cccc1F)c1nc([nH]c1)C=S;27/000000246;InChI=1S/C10H8FN3OS/c11-7-3-1-2-6(10(7)15-12)8-4-13-9(5-16)14-8/h1-5H,12H2,(H,13,14);C10H8N3OSF;237;0.88;4.14;2.24;2.22;-120
NOc1c(F)cc(cc1c1nc([nH]c1)C=S)COC(=O)C;27/000000280;InChI=1S/C13H12FN3O3S/c1-7(18)19-5-8-2-9(13(20-15)10(14)3-8)11-4-16-12(6-21)17-11/h2-4,6H,5,15H2,1H3,(H,16,17);C13H12N3O3SF;309;0.81;4.49;2.89;3.72;-160
NOc1c(cccc1F)c1nc([nH]c1)C(=C)/C=C/CC;27/000000440;InChI=1S/C15H16FN3O/c1-3-4-6-10(2)15-18-9-13(19-15)11-7-5-8-12(16)14(11)20-17/h4-9H,2-3,17H2,1H3,(H,18,19)/b6-4+;C15H16N3OF;273;2.45;4.88;1.52;3.58;-160
OCCOc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000116;InChI=1S/C11H12FN3O3/c12-9-4-7(17-2-1-16)3-8(11(9)18-13)10-5-14-6-15-10/h3-6,16H,1-2,13H2,(H,14,15);C11H12N3O3F;253;0.13;4.16;2.34;18.00;-120
NOc1c(cccc1F)c1nc([nH]c1)C=S;27/000000094;InChI=1S/C10H8FN3OS/c11-7-3-1-2-6(10(7)15-12)8-4-13-9(5-16)14-8/h1-5H,12H2,(H,13,14);C10H8N3OSF;237;0.88;4.14;3.26;2.22;-120
SCS(=O)(=O)CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)COC;27/000000336;InChI=1S/C14H18FN3O4S2/c1-21-7-13-17-6-12(18-13)10-4-9(2-3-24(19,20)8-23)5-11(15)14(10)22-16/h4-6,23H,2-3,7-8,16H2,1H3,(H,17,18);C14H18N3O4S2F;375;0.76;5.06;4.46;3.58;-160
NOc1c(F)cc(cc1c1nc([nH]c1)C=S)COC(=O)C;27/000000283;InChI=1S/C13H12FN3O3S/c1-7(18)19-5-8-2-9(13(20-15)10(14)3-8)11-4-16-12(6-21)17-11/h2-4,6H,5,15H2,1H3,(H,16,17);C13H12N3O3SF;309;0.81;4.52;2.23;3.72;-160
NOc1c(F)cccc1c1nc([nH]c1)C(=O)N;27/000000026;InChI=1S/C10H9FN4O2/c11-6-3-1-2-5(8(6)17-13)7-4-14-10(15-7)9(12)16/h1-4H,13H2,(H2,12,16)(H,14,15);C10H9N4O2F;236;-0.18;4.85;2.60;2.22;-120
NOc1c(cc(cc1F)C(=C)C=C)c1nc[nH]c1;27/000000431;InChI=1S/C13H12FN3O/c1-3-8(2)9-4-10(12-6-16-7-17-12)13(18-15)11(14)5-9/h3-7H,1-2,15H2,(H,16,17);C13H12N3OF;245;1.87;4.71;4.22;18.80;-120
SCn1c(=N)sc(c1)[C@@H](CC#Cc1nnc[nH]1)O;27/000000555;InChI=1S/C10H11N5OS2/c11-10-15(6-17)4-8(18-10)7(16)2-1-3-9-12-5-13-14-9/h4-5,7,11,16-17H,2,6H2,(H,12,13,14)/b11-10+/t7-/m1/s1;C10H11N5OS2;281;2.35;4.25;2.47;2.35;-150
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CNCCCC;27/000000175;InChI=1S/C16H22FN5O2/c1-3-4-5-20-8-10-6-11(14(24-18)12(17)7-10)13-9-21-15(22-13)16(23)19-2/h6-7,9,20H,3-5,8,18H2,1-2H3,(H,19,23)(H,21,22);C16H22N5O2F;335;0.99;5.50;3.61;5.09;-200
NOc1c(cccc1F)c1nc([nH]c1)C(=O)O;27/000000218;InChI=1S/C10H8FN3O3/c11-6-3-1-2-5(8(6)17-12)7-4-13-9(14-7)10(15)16/h1-4H,12H2,(H,13,14)(H,15,16);C10H7N3O3F;236;0.11;4.80;2.41;2.22;-120
OCc1nc(c[nH]1)c1cccc(c1ON)F;27/000000051;InChI=1S/C10H10FN3O2/c11-7-3-1-2-6(10(7)16-12)8-4-13-9(5-15)14-8/h1-4,15H,5,12H2,(H,13,14);C10H10N3O2F;223;0.12;4.29;2.17;2.22;-120
C#CCc1nc(c[nH]1)c1cc(C=S)cc(c1ON)F;27/000000488;InChI=1S/C13H10FN3OS/c1-2-3-12-16-6-11(17-12)9-4-8(7-19)5-10(14)13(9)18-15/h1,4-7H,3,15H2,(H,16,17);C13H10N3OSF;275;1.19;4.21;0.99;23.30;-120
Oc1cc(F)c(c(c1)c1nc([nH]c1)CC=C)ON;27/000000190;InChI=1S/C12H12FN3O2/c1-2-3-11-15-6-10(16-11)8-4-7(17)5-9(13)12(8)18-14/h2,4-6,17H,1,3,14H2,(H,15,16);C12H12N3O2F;249;1.19;4.50;2.08;18.40;-140
C(=C)CCc1cc(F)c(c(c1)c1nc([nH]c1)C(=O)NC)ON;27/000000494;InChI=1S/C15H17FN4O2/c1-3-4-5-9-6-10(13(22-17)11(16)7-9)12-8-19-14(20-12)15(21)18-2/h3,6-8H,1,4-5,17H2,2H3,(H,18,21)(H,19,20);C15H17N4O2F;304;1.17;5.23;2.74;3.58;-140
SCS(=O)(=O)CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)COC;27/000000346;InChI=1S/C14H18FN3O4S2/c1-21-7-13-17-6-12(18-13)10-4-9(2-3-24(19,20)8-23)5-11(15)14(10)22-16/h4-6,23H,2-3,7-8,16H2,1H3,(H,17,18);C14H18N3O4S2F;375;0.76;5.52;3.24;3.58;-160
NOc1c(F)cc(cc1c1nc[nH]c1)CC(=O)/C=C/C[NH2+]C;27/000000305;InChI=1S/C15H17FN4O2/c1-18-4-2-3-11(21)5-10-6-12(14-8-19-9-20-14)15(22-17)13(16)7-10/h2-3,6-9,18H,4-5,17H2,1H3,(H,19,20)/p+1/b3-2+;C15H18N4O2F;305;0.47;4.35;3.16;3.58;-140
NOc1c(F)cc(cc1c1nc([nH]c1)CC)C=S;27/000000424;InChI=1S/C12H12FN3OS/c1-2-11-15-5-10(16-11)8-3-7(6-18)4-9(13)12(8)17-14/h3-6H,2,14H2,1H3,(H,15,16);C12H12N3OSF;265;1.36;4.23;1.74;19.90;-140
NOc1c(cc(cc1F)CCS(=O)(=O)C)c1nc[nH]c1;27/000000089;InChI=1S/C12H14FN3O3S/c1-20(17,18)3-2-8-4-9(11-6-15-7-16-11)12(19-14)10(13)5-8/h4-7H,2-3,14H2,1H3,(H,15,16);C12H14N3O3SF;299;0.79;4.72;3.94;3.58;-140
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CC;27/000000145;InChI=1S/C13H15FN4O2/c1-3-7-4-8(11(20-15)9(14)5-7)10-6-17-12(18-10)13(19)16-2/h4-6H,3,15H2,1-2H3,(H,16,19)(H,17,18);C13H15N4O2F;278;0.82;5.29;1.42;3.58;-200
NOc1c(cc(cc1F)CC(=O)C=C)c1nc[nH]c1;27/000000165;InChI=1S/C13H12FN3O2/c1-2-9(18)3-8-4-10(12-6-16-7-17-12)13(19-15)11(14)5-8/h2,4-7H,1,3,15H2,(H,16,17);C13H12N3O2F;261;0.87;4.62;3.25;3.58;-120
NOc1c(cc(cc1F)c1ccccc1)/C=C/c1nn[nH]n1;27/000000513;InChI=1S/C15H12FN5O/c16-13-9-12(10-4-2-1-3-5-10)8-11(15(13)22-17)6-7-14-18-20-21-19-14/h1-9H,17H2,(H,18,19,20,21)/b7-6+;C15H12N5OF;297;3.32;4.20;2.52;23.10;-160
SCS(=O)(=O)CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)C(=O)NC;27/000000525;InChI=1S/C14H17FN4O4S2/c1-17-14(20)13-18-6-11(19-13)9-4-8(2-3-25(21,22)7-24)5-10(15)12(9)23-16/h4-6,24H,2-3,7,16H2,1H3,(H,17,20)(H,18,19);C14H17N4O4S2F;388;0.46;5.62;4.13;3.58;-160
SCS(=O)(=O)CCc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000160;InChI=1S/C12H14FN3O3S2/c13-10-4-8(1-2-21(17,18)7-20)3-9(12(10)19-14)11-5-15-6-16-11/h3-6,20H,1-2,7,14H2,(H,15,16);C12H14N3O3S2F;331;1.04;5.07;5.36;3.58;-120
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1[nH]ccc1;27/000000316;InChI=1S/C17H18FN5O2/c1-20-17(24)16-22-9-14(23-16)12-7-10(8-13(18)15(12)25-19)4-5-11-3-2-6-21-11/h2-3,6-9,21H,4-5,19H2,1H3,(H,20,24)(H,22,23);C17H18N5O2F;343;1.07;5.68;4.36;3.58;-140
Oc1cc(F)c(c(c1)c1nc([nH]c1)CC#CC)ON;27/000000202;InChI=1S/C13H12FN3O2/c1-2-3-4-12-16-7-11(17-12)9-5-8(18)6-10(14)13(9)19-15/h5-7,18H,4,15H2,1H3,(H,16,17);C13H12N3O2F;261;1.23;4.63;1.95;20.80;-160
NOc1c(cccc1F)c1nc([nH]c1)C(=S)CC;27/000000444;InChI=1S/C12H12FN3OS/c1-2-10(18)12-15-6-9(16-12)7-4-3-5-8(13)11(7)17-14/h3-6H,2,14H2,1H3,(H,15,16);C12H12N3OSF;265;1.28;4.15;3.37;2.22;-160
Oc1cc(c2nc([nH]c2)CCO)c(c(c1)F)ON;27/000000109;InChI=1S/C11H12FN3O3/c12-8-4-6(17)3-7(11(8)18-13)9-5-14-10(15-9)1-2-16/h3-5,16-17H,1-2,13H2,(H,14,15);C11H12N3O3F;253;-0.13;4.15;1.85;18.00;-140
N=c1sc(c[nH]1)[C@@H](CC#Cc1scc(c1)CC)O;27/000000584;InChI=1S/C13H14N2OS2/c1-2-9-6-10(17-8-9)4-3-5-11(16)12-7-15-13(14)18-12/h6-8,11,16H,2,5H2,1H3,(H2,14,15)/t11-/m1/s1;C13H14N2OS2;278;2.11;4.19;4.86;3.58;-170
OCc1nc(c[nH]1)c1cccc(c1ON)F;27/000000074;InChI=1S/C10H10FN3O2/c11-7-3-1-2-6(10(7)16-12)8-4-13-9(5-15)14-8/h1-4,15H,5,12H2,(H,13,14);C10H10N3O2F;223;0.12;4.25;2.94;2.22;-120
NOc1c(F)cccc1c1nc([nH]c1)C(=O)N;27/000000019;InChI=1S/C10H9FN4O2/c11-6-3-1-2-5(8(6)17-13)7-4-14-10(15-7)9(12)16/h1-4H,13H2,(H2,12,16)(H,14,15);C10H9N4O2F;236;-0.18;4.85;2.12;2.22;-120
NOc1c(F)cc(cc1c1nc([nH]c1)COC)CC;27/000000518;InChI=1S/C13H16FN3O2/c1-3-8-4-9(13(19-15)10(14)5-8)11-6-16-12(17-11)7-18-2/h4-6H,3,7,15H2,1-2H3,(H,16,17);C13H16N3O2F;265;1.12;4.05;2.50;3.58;-200
OCc1cc(c2nc([nH]c2)C=C)c(c(c1)F)ON;27/000000376;InChI=1S/C12H12FN3O2/c1-2-11-15-5-10(16-11)8-3-7(6-17)4-9(13)12(8)18-14/h2-5,17H,1,6,14H2,(H,15,16);C12H12N3O2F;249;0.64;4.49;1.40;19.30;-120
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1occc1;27/000000389;InChI=1S/C17H17FN4O3/c1-20-17(23)16-21-9-14(22-16)12-7-10(8-13(18)15(12)25-19)4-5-11-3-2-6-24-11/h2-3,6-9H,4-5,19H2,1H3,(H,20,23)(H,21,22);C17H17N4O3F;344;0.96;5.68;3.63;3.58;-140
NOc1c(F)cc(cc1c1nc([nH]c1)C=S)COC(=O)C;27/000000281;InChI=1S/C13H12FN3O3S/c1-7(18)19-5-8-2-9(13(20-15)10(14)3-8)11-4-16-12(6-21)17-11/h2-4,6H,5,15H2,1H3,(H,16,17);C13H12N3O3SF;309;0.81;4.47;3.07;3.72;-160
C(=C)CCc1cc(F)c(c(c1)c1nc([nH]c1)C(=O)NC)ON;27/000000495;InChI=1S/C15H17FN4O2/c1-3-4-5-9-6-10(13(22-17)11(16)7-9)12-8-19-14(20-12)15(21)18-2/h3,6-8H,1,4-5,17H2,2H3,(H,18,21)(H,19,20);C15H17N4O2F;304;1.17;5.47;2.60;3.58;-140
OCc1nc(c[nH]1)c1cccc(c1ON)F;27/000000084;InChI=1S/C10H10FN3O2/c11-7-3-1-2-6(10(7)16-12)8-4-13-9(5-15)14-8/h1-4,15H,5,12H2,(H,13,14);C10H10N3O2F;223;0.12;4.75;1.43;2.22;-120
SCS(=O)(=O)CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)COC;27/000000342;InChI=1S/C14H18FN3O4S2/c1-21-7-13-17-6-12(18-13)10-4-9(2-3-24(19,20)8-23)5-11(15)14(10)22-16/h4-6,23H,2-3,7-8,16H2,1H3,(H,17,18);C14H18N3O4S2F;375;0.76;5.47;4.32;3.58;-160
OCc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CC;27/000000473;InChI=1S/C12H14FN3O2/c1-2-7-3-8(12(18-14)9(13)4-7)10-5-15-11(6-17)16-10/h3-5,17H,2,6,14H2,1H3,(H,15,16);C12H14N3O2F;251;0.60;4.52;2.74;3.58;-140
Oc1cc(F)c(c(c1)c1nc([nH]c1)CC=C)ON;27/000000187;InChI=1S/C12H12FN3O2/c1-2-3-11-15-6-10(16-11)8-4-7(17)5-9(13)12(8)18-14/h2,4-6,17H,1,3,14H2,(H,15,16);C12H12N3O2F;249;1.19;4.49;1.68;18.40;-140
OC(=O)Cc1nc(c[nH]1)c1cccc(c1ON)F;27/000000167;InChI=1S/C11H10FN3O3/c12-7-3-1-2-6(11(7)18-13)8-5-14-9(15-8)4-10(16)17/h1-3,5H,4,13H2,(H,14,15)(H,16,17);C11H10N3O3F;251;0.36;4.09;2.33;2.22;-180
SCCCCc1cc(c(c(c1)F)ON)/C=C/c1nn[nH]n1;27/000000404;InChI=1S/C13H16FN5OS/c14-11-8-9(3-1-2-6-21)7-10(13(11)20-15)4-5-12-16-18-19-17-12/h4-5,7-8,21H,1-3,6,15H2,(H,16,17,18,19)/b5-4+;C13H16N5OSF;309;2.82;4.11;2.46;3.58;0
NOc1c(F)cccc1c1nc[nH]c1;27/000000007;InChI=1S/C9H8FN3O/c10-7-3-1-2-6(9(7)14-11)8-4-12-5-13-8/h1-5H,11H2,(H,12,13);C9H8N3OF;193;0.92;4.05;3.70;2.22;-120
SCn1c(=N)sc(c1)[C@@H](CC#Cc1nnc[nH]1)O;27/000000556;InChI=1S/C10H11N5OS2/c11-10-15(6-17)4-8(18-10)7(16)2-1-3-9-12-5-13-14-9/h4-5,7,11,16-17H,2,6H2,(H,12,13,14)/b11-10+/t7-/m1/s1;C10H11N5OS2;281;2.35;4.13;2.59;2.35;-150
NOc1c(c2nc([nH]c2)CNCC=C)cc(cc1F)CC(=O)C=C;27/000000409;InChI=1S/C17H19FN4O2/c1-3-5-20-10-16-21-9-15(22-16)13-7-11(6-12(23)4-2)8-14(18)17(13)24-19/h3-4,7-9,20H,1-2,5-6,10,19H2,(H,21,22);C17H19N4O2F;330;1.00;5.14;0.63;3.58;-180
SCn1c(=N)sc(c1)[C@@H](CC#Cc1nnc[nH]1)O;27/000000551;InChI=1S/C10H11N5OS2/c11-10-15(6-17)4-8(18-10)7(16)2-1-3-9-12-5-13-14-9/h4-5,7,11,16-17H,2,6H2,(H,12,13,14)/b11-10+/t7-/m1/s1;C10H11N5OS2;281;2.35;4.17;2.82;2.35;-150
C#CCN1C(=NOC1)[C@@H](Cc1ccc(c(c1)F)ON)[NH3+];27/000000471;InChI=1S/C13H15FN4O2/c1-2-5-18-8-19-17-13(18)11(15)7-9-3-4-12(20-16)10(14)6-9/h1,3-4,6,11H,5,7-8,15-16H2/p+1/t11-/m1/s1;C13H16N4O2F;279;1.13;4.03;3.41;3.58;-150
SCS(=O)(=O)CCc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000157;InChI=1S/C12H14FN3O3S2/c13-10-4-8(1-2-21(17,18)7-20)3-9(12(10)19-14)11-5-15-6-16-11/h3-6,20H,1-2,7,14H2,(H,15,16);C12H14N3O3S2F;331;1.04;5.02;5.47;3.58;-120
SCS(=O)(=O)CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)C(=O)CN;27/000000455;InChI=1S/C14H17FN4O4S2/c15-10-4-8(1-2-25(21,22)7-24)3-9(13(10)23-17)11-6-18-14(19-11)12(20)5-16/h3-4,6,24H,1-2,5,7,16-17H2,(H,18,19);C14H17N4O4S2F;388;-0.21;5.39;3.89;3.58;-120
NOc1c(F)cccc1c1nc([nH]c1)C(=O)N;27/000000210;InChI=1S/C10H9FN4O2/c11-6-3-1-2-5(8(6)17-13)7-4-14-10(15-7)9(12)16/h1-4H,13H2,(H2,12,16)(H,14,15);C10H9N4O2F;236;-0.18;5.15;2.70;2.22;-120
O=Nc1cc(c2nc([nH]c2)C(=O)O)c(c(c1)F)ON;27/000000467;InChI=1S/C10H7FN4O4/c11-6-2-4(15-18)1-5(8(6)19-12)7-3-13-9(14-7)10(16)17/h1-3H,12H2,(H,13,14)(H,16,17);C10H6N4O4F;265;-0.35;4.74;2.18;23.50;-120
OC(=O)Cc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CCS(=O)(=O)C;27/000000125;InChI=1S/C14H16FN3O5S/c1-24(21,22)3-2-8-4-9(14(23-16)10(15)5-8)11-7-17-12(18-11)6-13(19)20/h4-5,7H,2-3,6,16H2,1H3,(H,17,18)(H,19,20);C14H16N3O5SF;357;0.23;4.34;2.78;3.58;-160
SCS(=O)(=O)CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)COC;27/000000337;InChI=1S/C14H18FN3O4S2/c1-21-7-13-17-6-12(18-13)10-4-9(2-3-24(19,20)8-23)5-11(15)14(10)22-16/h4-6,23H,2-3,7-8,16H2,1H3,(H,17,18);C14H18N3O4S2F;375;0.76;5.18;4.30;3.58;-160
C#CCc1cc(c2nc([nH]c2)C(=O)NC)c(c(c1)F)ON;27/000000123;InChI=1S/C14H13FN4O2/c1-3-4-8-5-9(12(21-16)10(15)6-8)11-7-18-13(19-11)14(20)17-2/h1,5-7H,4,16H2,2H3,(H,17,20)(H,18,19);C14H13N4O2F;288;0.65;5.11;2.87;3.58;-160
NOc1c(cccc1F)c1nc([nH]c1)C(=C)/C=C/CC;27/000000438;InChI=1S/C15H16FN3O/c1-3-4-6-10(2)15-18-9-13(19-15)11-7-5-8-12(16)14(11)20-17/h4-9H,2-3,17H2,1H3,(H,18,19)/b6-4+;C15H16N3OF;273;2.45;4.96;1.74;3.58;-160
C#CCc1cc(c2nc([nH]c2)C(=O)NC)c(c(c1)F)ON;27/000000121;InChI=1S/C14H13FN4O2/c1-3-4-8-5-9(12(21-16)10(15)6-8)11-7-18-13(19-11)14(20)17-2/h1,5-7H,4,16H2,2H3,(H,17,20)(H,18,19);C14H13N4O2F;288;0.65;5.10;1.70;3.58;-160
N(C/C=C/c1c(ON)c(F)cc(c1)c1cc(F)ccc1N)C;27/000000393;InChI=1S/C16H17F2N3O/c1-21-6-2-3-10-7-11(8-14(18)16(10)22-20)13-9-12(17)4-5-15(13)19/h2-5,7-9,21H,6,19-20H2,1H3/b3-2+;C16H17N3OF2;305;2.12;4.61;3.08;19.40;-180
OCc1cc(c2nc[nH]c2)c(c(c1)F)ON;27/000000182;InChI=1S/C10H10FN3O2/c11-8-2-6(4-15)1-7(10(8)16-12)9-3-13-5-14-9/h1-3,5,15H,4,12H2,(H,13,14);C10H10N3O2F;223;0.11;4.22;1.89;16.20;-120
C(=C)CCc1cc(F)c(c(c1)c1nc([nH]c1)C(=O)NC)ON;27/000000502;InChI=1S/C15H17FN4O2/c1-3-4-5-9-6-10(13(22-17)11(16)7-9)12-8-19-14(20-12)15(21)18-2/h3,6-8H,1,4-5,17H2,2H3,(H,18,21)(H,19,20);C15H17N4O2F;304;1.17;5.56;3.41;3.58;-140
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1[nH]ccc1;27/000000321;InChI=1S/C17H18FN5O2/c1-20-17(24)16-22-9-14(23-16)12-7-10(8-13(18)15(12)25-19)4-5-11-3-2-6-21-11/h2-3,6-9,21H,4-5,19H2,1H3,(H,20,24)(H,22,23);C17H18N5O2F;343;1.07;5.64;3.72;3.58;-140
NOc1c(F)cccc1c1nc([nH]c1)C(=O)N;27/000000070;InChI=1S/C10H9FN4O2/c11-6-3-1-2-5(8(6)17-13)7-4-14-10(15-7)9(12)16/h1-4H,13H2,(H2,12,16)(H,14,15);C10H9N4O2F;236;-0.18;4.85;2.60;2.22;-120
Oc1cc(c2nc[nH]c2)c(c(c1)F)ON;27/000000042;InChI=1S/C9H8FN3O2/c10-7-2-5(14)1-6(9(7)15-11)8-3-12-4-13-8/h1-4,14H,11H2,(H,12,13);C9H8N3O2F;209;0.52;4.17;2.91;15.60;-120
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CC;27/000000150;InChI=1S/C13H15FN4O2/c1-3-7-4-8(11(20-15)9(14)5-7)10-6-17-12(18-10)13(19)16-2/h4-6H,3,15H2,1-2H3,(H,16,19)(H,17,18);C13H15N4O2F;278;0.82;5.41;1.84;3.58;-200
SCS(=O)(=O)CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)COC;27/000000344;InChI=1S/C14H18FN3O4S2/c1-21-7-13-17-6-12(18-13)10-4-9(2-3-24(19,20)8-23)5-11(15)14(10)22-16/h4-6,23H,2-3,7-8,16H2,1H3,(H,17,18);C14H18N3O4S2F;375;0.76;5.52;4.16;3.58;-160
Oc1ccnn1CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)C(=O)NC;27/000000366;InChI=1S/C16H17FN6O3/c1-19-16(25)15-20-8-12(22-15)10-6-9(7-11(17)14(10)26-18)3-5-23-13(24)2-4-21-23/h2,4,6-8,24H,3,5,18H2,1H3,(H,19,25)(H,20,22);C16H17N6O3F;360;0.87;5.68;5.12;3.58;-140
NOc1c(F)cc(cc1c1nc([nH]c1)CC)C=S;27/000000412;InChI=1S/C12H12FN3OS/c1-2-11-15-5-10(16-11)8-3-7(6-18)4-9(13)12(8)17-14/h3-6H,2,14H2,1H3,(H,15,16);C12H12N3OSF;265;1.36;4.15;0.73;19.90;-140
NOc1c(F)cccc1c1nc([nH]c1)C(=O)N;27/000000023;InChI=1S/C10H9FN4O2/c11-6-3-1-2-5(8(6)17-13)7-4-14-10(15-7)9(12)16/h1-4H,13H2,(H2,12,16)(H,14,15);C10H9N4O2F;236;-0.18;5.15;2.70;2.22;-120
