SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(s2)C(=O)N)OC;12/000000213;InChI=1S/C16H12INO4S2/c1-22-12-7-15(11(19)6-10(12)17)24(21)9-2-3-13-8(4-9)5-14(23-13)16(18)20/h2-7,19H,1H3,(H2,18,20)/t24-/m0/s1;C16H12NO4S2I;473;2.01;5.48;7.39;23.20;-60
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000265;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.75;4.67;21.70;-80
Oc1c(cc(cc1O)F)/C(=C/C)/C;12/000000008;InChI=1S/C10H11FO2/c1-3-6(2)8-4-7(11)5-9(12)10(8)13/h3-5,12-13H,1-2H3/b6-3+;C10H11O2F;182;2.34;4.12;2.70;2.22;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000331;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.85;4.87;21.70;-80
Oc1ccc(cc1)[S@](=O)c1c(O)cc(c(c1)O)I;12/000000066;InChI=1S/C12H9IO4S/c13-9-5-11(16)12(6-10(9)15)18(17)8-3-1-7(14)2-4-8/h1-6,14-16H/t18-/m0/s1;C12H9O4SI;376;2.04;4.01;3.41;14.50;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)CN)O;12/000000140;InChI=1S/C13H12INO3S/c14-10-5-12(17)13(6-11(10)16)19(18)9-3-1-8(7-15)2-4-9/h1-6,16-17H,7,15H2/t19-/m0/s1;C13H12NO3SI;389;1.57;4.41;5.03;15.30;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(s2)C(=O)N)OC;12/000000132;InChI=1S/C16H12INO4S2/c1-22-12-7-15(11(19)6-10(12)17)24(21)9-2-3-13-8(4-9)5-14(23-13)16(18)20/h2-7,19H,1H3,(H2,18,20)/t24-/m0/s1;C16H12NO4S2I;473;2.01;4.97;6.96;23.20;-60
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=C)c(s2)C(=O)N)O;12/000000302;InChI=1S/C17H12INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h2-7,20-21H,1H2,(H2,19,22)/t25-/m0/s1;C17H12NO4S2I;485;2.13;5.26;5.46;24.80;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CC(=C)C)O;12/000000193;InChI=1S/C19H15IO5S/c1-10(2)5-12-6-11-7-13(3-4-17(11)25-19(12)23)26(24)18-9-15(21)14(20)8-16(18)22/h3-4,6-9,21-22H,1,5H2,2H3/t26-/m0/s1;C19H15O5SI;482;2.62;5.05;6.96;23.30;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)CCN2CCl)O;12/000000301;InChI=1S/C15H13ClINO3S/c16-8-18-4-3-9-5-10(1-2-12(9)18)22(21)15-7-13(19)11(17)6-14(15)20/h1-2,5-7,19-20H,3-4,8H2/t22-/m0/s1;C15H13NO3SClI;449;2.91;4.88;4.45;18.60;-40
Oc1cc([S@](=O)c2cc(O)c(cc2O)I)cc2c1C=NCC2;12/000000322;InChI=1S/C15H12INO4S/c16-11-5-14(20)15(6-13(11)19)22(21)9-3-8-1-2-17-7-10(8)12(18)4-9/h3-7,18-20H,1-2H2/t22-/m0/s1;C15H12NO4SI;429;1.79;4.25;4.33;19.70;-80
Oc1cc(I)c(cc1[C@H](C1=CCON1)O)O;12/000000045;InChI=1S/C10H10INO4/c11-6-4-8(13)5(3-9(6)14)10(15)7-1-2-16-12-7/h1,3-4,10,12-15H,2H2/t10-/m1/s1;C10H10NO4I;335;1.62;4.52;2.04;2.22;-150
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C)O;12/000000096;InChI=1S/C16H12INO4S2/c1-7-9-4-8(2-3-13(9)23-15(7)16(18)21)24(22)14-6-11(19)10(17)5-12(14)20/h2-6,19-20H,1H3,(H2,18,21)/t24-/m0/s1;C16H12NO4S2I;473;1.84;5.07;5.39;23.20;-60
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)C1=NOCN1)O;12/000000307;InChI=1S/C14H11IN2O4S/c15-10-5-12(19)13(6-11(10)18)22(20)9-3-1-2-8(4-9)14-16-7-21-17-14/h1-6,18-19H,7H2,(H,16,17)/t22-/m0/s1;C14H11N2O4SI;430;2.88;4.46;4.01;19.60;-120
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)SCC(=O)N2C)O;12/000000146;InChI=1S/C15H12INO4S2/c1-17-10-3-2-8(4-13(10)22-7-15(17)20)23(21)14-6-11(18)9(16)5-12(14)19/h2-6,18-19H,7H2,1H3/t23-/m0/s1;C15H12NO4S2I;461;1.78;4.71;5.14;21.60;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000176;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;5.11;4.36;21.70;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000177;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.81;4.38;21.70;-80
Oc1c(ccc2c1N/C(=C/CN)/C2)/C=C/[C@@H](S(=O)=O)Cl;12/000000014;InChI=1S/C13H15ClN2O3S/c14-11(20(18)19)4-3-8-1-2-9-7-10(5-6-15)16-12(9)13(8)17/h1-5,11,16-17,20H,6-7,15H2/b4-3+,10-5+/t11-/m1/s1;C13H15N2O3SCl;314;0.91;4.15;6.02;20.20;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](CO)CN2)O;12/000000247;InChI=1S/C15H14INO4S/c16-11-4-14(20)15(5-13(11)19)22(21)9-1-2-12-10(3-9)8(7-18)6-17-12/h1-5,8,17-20H,6-7H2/t8-,22+/m1/s1;C15H14NO4SI;431;1.10;4.14;3.63;18.10;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000268;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.74;4.30;21.70;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CC)O;12/000000256;InChI=1S/C17H13IO5S/c1-2-9-5-10-6-11(3-4-15(10)23-17(9)21)24(22)16-8-13(19)12(18)7-14(16)20/h3-8,19-20H,2H2,1H3/t24-/m0/s1;C17H13O5SI;456;2.59;5.29;4.79;21.10;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000261;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.06;6.06;24.40;-40
Oc1cc(cc(c1)I)/C=C/C[C@H](c1ccncc1F)O;12/000000034;InChI=1S/C15H13FINO2/c16-14-9-18-5-4-13(14)15(20)3-1-2-10-6-11(17)8-12(19)7-10/h1-2,4-9,15,19-20H,3H2/b2-1+/t15-/m1/s1;C15H13NO2FI;385;3.35;4.30;3.56;5.09;-150
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)SCC(=O)N2C)O;12/000000147;InChI=1S/C15H12INO4S2/c1-17-10-3-2-8(4-13(10)22-7-15(17)20)23(21)14-6-11(18)9(16)5-12(14)19/h2-6,18-19H,7H2,1H3/t23-/m0/s1;C15H12NO4S2I;461;1.78;4.65;4.58;21.60;-100
OCC(=O)/C=C\C#C[C@@H](c1cc(F)ccc1N)O;12/000000024;InChI=1S/C13H12FNO3/c14-9-5-6-12(15)11(7-9)13(18)4-2-1-3-10(17)8-16/h1,3,5-7,13,16,18H,8,15H2/b3-1-/t13-/m0/s1;C13H12NO3F;249;-0.07;4.03;5.29;3.58;-150
Oc1cc([S@](=O)c2cc(O)c(cc2O)I)cc2c1NCCCN2;12/000000184;InChI=1S/C15H15IN2O4S/c16-9-6-12(20)14(7-11(9)19)23(22)8-4-10-15(13(21)5-8)18-3-1-2-17-10/h4-7,17-21H,1-3H2/t23-/m0/s1;C15H15N2O4SI;446;1.48;4.74;4.90;19.50;-120
Oc1c(I)cc(c(c1)[S@@](=O)c1ccccc1O)O;12/000000054;InChI=1S/C12H9IO4S/c13-7-5-10(16)12(6-9(7)15)18(17)11-4-2-1-3-8(11)14/h1-6,14-16H/t18-/m0/s1;C12H9O4SI;376;2.04;4.33;3.36;14.50;0
Oc1cc(cc(c1)I)/C=C/[C@@H](CS(=O)(=O)C)O;12/000000028;InChI=1S/C11H13IO4S/c1-17(15,16)7-10(13)3-2-8-4-9(12)6-11(14)5-8/h2-6,10,13-14H,7H2,1H3/b3-2+/t10-/m0/s1;C11H13O4SI;368;2.39;4.35;2.85;2.22;-170
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C[NH3+])O;12/000000228;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/p+1/t25-/m0/s1;C16H14N2O4S2I;489;0.73;5.33;6.44;24.60;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](C=C)CN2)O;12/000000325;InChI=1S/C16H14INO3S/c1-2-9-8-18-13-4-3-10(5-11(9)13)22(21)16-7-14(19)12(17)6-15(16)20/h2-7,9,18-20H,1,8H2/t9-,22-/m0/s1;C16H14NO3SI;427;2.33;4.43;3.53;18.50;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=C)c(s2)C(=O)N)O;12/000000082;InChI=1S/C17H12INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h2-7,20-21H,1H2,(H2,19,22)/t25-/m0/s1;C17H12NO4S2I;485;2.13;5.26;6.82;24.80;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](CO)CN2)O;12/000000249;InChI=1S/C15H14INO4S/c16-11-4-14(20)15(5-13(11)19)22(21)9-1-2-12-10(3-9)8(7-18)6-17-12/h1-5,8,17-20H,6-7H2/t8-,22+/m1/s1;C15H14NO4SI;431;1.10;4.03;3.21;18.10;-190
Oc1cc(cc(c1)I)/C=C/C[C@H](C#CCC)O;12/000000038;InChI=1S/C14H15IO2/c1-2-3-6-13(16)7-4-5-11-8-12(15)10-14(17)9-11/h4-5,8-10,13,16-17H,2,7H2,1H3/b5-4+/t13-/m0/s1;C14H15O2I;342;3.64;4.00;2.85;2.22;-170
OC(=O)c1cc(O)c(c2c1scn2)S(=O)(=O)O;12/000000004;InChI=1S/C8H5NO6S2/c10-4-1-3(8(11)12)6-5(9-2-16-6)7(4)17(13,14)15/h1-2,10H,(H,11,12)(H,13,14,15);C8H5NO6S2;275;-0.33;4.07;4.95;2.47;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccccc1F)O;12/000000102;InChI=1S/C12H8FIO3S/c13-7-3-1-2-4-11(7)18(17)12-6-9(15)8(14)5-10(12)16/h1-6,15-16H/t18-/m0/s1;C12H8O3SFI;378;2.61;4.07;3.64;16.00;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000267;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.71;4.21;21.70;-80
C#CCCc1c(O)ccc(c1)[S@](=O)c1cc(O)c(cc1O)I;12/000000126;InChI=1S/C16H13IO4S/c1-2-3-4-10-7-11(5-6-13(10)18)22(21)16-9-14(19)12(17)8-15(16)20/h1,5-9,18-20H,3-4H2/t22-/m0/s1;C16H13O4SI;428;2.52;4.40;3.46;19.70;0
Oc1cc(/C=C/C(=O)OC)c(c(c1)n1nc(c(c1)Br)CN)CO;12/000000027;InChI=1S/C15H16BrN3O4/c1-23-15(22)3-2-9-4-10(21)5-14(11(9)8-20)19-7-12(16)13(6-17)18-19/h2-5,7,20-21H,6,8,17H2,1H3/b3-2+;C15H16N3O4Br;382;0.91;4.52;3.13;23.50;-200
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C[NH3+])O;12/000000211;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/p+1/t25-/m0/s1;C16H14N2O4S2I;489;0.73;4.64;7.33;24.60;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)C[C@H](N2)CO)O;12/000000215;InChI=1S/C15H14INO4S/c16-11-5-14(20)15(6-13(11)19)22(21)10-1-2-12-8(4-10)3-9(7-18)17-12/h1-2,4-6,9,17-20H,3,7H2/t9-,22-/m0/s1;C15H14NO4SI;431;1.26;4.46;4.12;18.10;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CN)O;12/000000118;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/t25-/m0/s1;C16H13N2O4S2I;488;0.73;4.91;6.57;24.60;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](C=C)NC2)O;12/000000204;InChI=1S/C16H14INO3S/c1-2-13-11-5-10(4-3-9(11)8-18-13)22(21)16-7-14(19)12(17)6-15(16)20/h2-7,13,18-20H,1,8H2/t13-,22+/m1/s1;C16H14NO3SI;427;2.12;4.36;4.24;18.50;-196
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)C[C@H](N2)CF)O;12/000000241;InChI=1S/C15H13FINO3S/c16-7-9-3-8-4-10(1-2-12(8)18-9)22(21)15-6-13(19)11(17)5-14(15)20/h1-2,4-6,9,18-20H,3,7H2/t9-,22-/m0/s1;C15H13NO3SFI;433;2.60;4.35;4.09;19.60;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CCC)O;12/000000077;InChI=1S/C18H15IO5S/c1-2-3-10-6-11-7-12(4-5-16(11)24-18(10)22)25(23)17-9-14(20)13(19)8-15(17)21/h4-9,20-21H,2-3H2,1H3/t25-/m0/s1;C18H15O5SI;470;2.95;5.08;6.08;21.70;-100
Oc1cc(I)c(cc1[S@@](=O)c1cc(O)c2c(c1)ccc(=O)o2)O;12/000000223;InChI=1S/C15H9IO6S/c16-9-5-11(18)13(6-10(9)17)23(21)8-3-7-1-2-14(20)22-15(7)12(19)4-8/h1-6,17-19H/t23-/m0/s1;C15H9O6SI;444;1.79;4.97;4.71;21.10;-80
Oc1c(cc(cc1O)F)/C(=C/C)/C;12/000000016;InChI=1S/C10H11FO2/c1-3-6(2)8-4-7(11)5-9(12)10(8)13/h3-5,12-13H,1-2H3/b6-3+;C10H11O2F;182;2.34;4.12;2.70;2.22;-80
Oc1c(cc(cc1O)F)c1coc(c1C=C)N(=O)=O;12/000000032;InChI=1S/C12H8FNO5/c1-2-7-9(5-19-12(7)14(17)18)8-3-6(13)4-10(15)11(8)16/h2-5,15-16H,1H2;C12H8NO5F;265;2.41;5.11;4.84;2.22;-120
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)SCC(=O)N2C)O;12/000000129;InChI=1S/C15H12INO4S2/c1-17-10-3-2-8(4-13(10)22-7-15(17)20)23(21)14-6-11(18)9(16)5-12(14)19/h2-6,18-19H,7H2,1H3/t23-/m0/s1;C15H12NO4S2I;461;1.78;4.68;4.97;21.60;-100
Oc1ccc(cc1c1ncccc1)[S@](=O)c1cc(O)c(cc1O)I;12/000000144;InChI=1S/C17H12INO4S/c18-12-8-16(22)17(9-15(12)21)24(23)10-4-5-14(20)11(7-10)13-3-1-2-6-19-13/h1-9,20-22H/t24-/m0/s1;C17H12NO4SI;453;2.81;5.07;5.03;17.90;-160
Oc1cc(c(cc1O)F)C(=O)C;12/000000015;InChI=1S/C8H7FO3/c1-4(10)5-2-7(11)8(12)3-6(5)9/h2-3,11-12H,1H3;C8H7O3F;170;1.21;4.02;3.38;2.22;-20
Oc1ccc(c(c1)n1nc(c(c1)Br)CN)CO;12/000000006;InChI=1S/C11H12BrN3O2/c12-9-5-15(14-10(9)4-13)11-3-8(17)2-1-7(11)6-16/h1-3,5,16-17H,4,6,13H2;C11H12N3O2Br;298;0.70;4.13;5.02;16.70;-120
Oc1cc(I)c(cc1[S@@](=O)c1ccccc1)O;12/000000048;InChI=1S/C12H9IO3S/c13-9-6-11(15)12(7-10(9)14)17(16)8-4-2-1-3-5-8/h1-7,14-15H/t17-/m0/s1;C12H9O3SI;360;2.44;4.22;3.31;13.30;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=C)c(s2)C(=O)N)O;12/000000303;InChI=1S/C17H12INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h2-7,20-21H,1H2,(H2,19,22)/t25-/m0/s1;C17H12NO4S2I;485;2.13;5.11;5.96;24.80;-40
Oc1cc(cc(c1)I)/C=C/C[C@H](c1ccncc1F)O;12/000000035;InChI=1S/C15H13FINO2/c16-14-9-18-5-4-13(14)15(20)3-1-2-10-6-11(17)8-12(19)7-10/h1-2,4-9,15,19-20H,3H2/b2-1+/t15-/m1/s1;C15H13NO2FI;385;3.35;4.19;4.23;5.09;-150
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)CCC)O;12/000000159;InChI=1S/C15H15IO3S/c1-2-4-10-5-3-6-11(7-10)20(19)15-9-13(17)12(16)8-14(15)18/h3,5-9,17-18H,2,4H2,1H3/t20-/m0/s1;C15H15O3SI;402;3.28;4.02;2.86;15.10;-20
Oc1c(I)cc(c(c1)[S@@](=O)c1ccc(c(c1)CF)O)O;12/000000199;InChI=1S/C13H10FIO4S/c14-6-7-3-8(1-2-10(7)16)20(19)13-5-11(17)9(15)4-12(13)18/h1-5,16-18H,6H2/t20-/m0/s1;C13H10O4SFI;408;2.36;4.29;3.68;17.80;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CC)O;12/000000226;InChI=1S/C17H14INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h3-7,20-21H,2H2,1H3,(H2,19,22)/t25-/m0/s1;C17H14NO4S2I;487;2.09;5.22;6.76;23.80;-60
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CC(=O)C)O;12/000000122;InChI=1S/C18H13IO6S/c1-9(20)4-11-5-10-6-12(2-3-16(10)25-18(11)23)26(24)17-8-14(21)13(19)7-15(17)22/h2-3,5-8,21-22H,4H2,1H3/t26-/m0/s1;C18H13O6SI;484;1.81;4.96;5.81;23.90;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C)O;12/000000072;InChI=1S/C16H12INO4S2/c1-7-9-4-8(2-3-13(9)23-15(7)16(18)21)24(22)14-6-11(19)10(17)5-12(14)20/h2-6,19-20H,1H3,(H2,18,21)/t24-/m0/s1;C16H12NO4S2I;473;1.84;5.40;5.52;23.20;-60
Oc1cc(I)c(cc1[C@H](C1=CCON1)O)O;12/000000044;InChI=1S/C10H10INO4/c11-6-4-8(13)5(3-9(6)14)10(15)7-1-2-16-12-7/h1,3-4,10,12-15H,2H2/t10-/m1/s1;C10H10NO4I;335;1.62;4.14;2.69;2.22;-150
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)CC(=C)N2)O;12/000000055;InChI=1S/C15H12INO3S/c1-8-4-9-5-10(2-3-12(9)17-8)21(20)15-7-13(18)11(16)6-14(15)19/h2-3,5-7,17-19H,1,4H2/t21-/m0/s1;C15H12NO3SI;413;2.67;5.10;3.88;17.90;-40
Oc1cc(I)c(cc1[S@@](=O)c1cnccc1)O;12/000000059;InChI=1S/C11H8INO3S/c12-8-4-10(15)11(5-9(8)14)17(16)7-2-1-3-13-6-7/h1-6,14-15H/t17-/m0/s1;C11H8NO3SI;361;1.19;4.04;2.90;13.90;0
Oc1c(I)cc(c(c1)[S@@](=O)c1cc(O)cc(c1)Br)O;12/000000057;InChI=1S/C12H8BrIO4S/c13-6-1-7(15)3-8(2-6)19(18)12-5-10(16)9(14)4-11(12)17/h1-5,15-17H/t19-/m0/s1;C12H8O4SBrI;455;2.84;4.33;3.87;16.20;0
Oc1cc(cc(c1)I)/C=C/C[C@H](c1ccncc1F)O;12/000000037;InChI=1S/C15H13FINO2/c16-14-9-18-5-4-13(14)15(20)3-1-2-10-6-11(17)8-12(19)7-10/h1-2,4-9,15,19-20H,3H2/b2-1+/t15-/m1/s1;C15H13NO2FI;385;3.35;4.29;3.69;5.09;-150
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CCC)O;12/000000078;InChI=1S/C18H15IO5S/c1-2-3-10-6-11-7-12(4-5-16(11)24-18(10)22)25(23)17-9-14(20)13(19)8-15(17)21/h4-9,20-21H,2-3H2,1H3/t25-/m0/s1;C18H15O5SI;470;2.95;5.12;6.02;21.70;-100
Oc1ccc(c(c1O)Br)c1oncc1C#C/C=C\C(=O)CO;12/000000020;InChI=1S/C15H10BrNO5/c16-13-11(5-6-12(20)14(13)21)15-9(7-17-22-15)3-1-2-4-10(19)8-18/h2,4-7,18,20-21H,8H2/b4-2-;C15H10NO5Br;364;2.34;4.27;7.27;3.58;-120
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)C/C=C/N)O;12/000000100;InChI=1S/C18H14INO5S/c19-13-8-15(22)17(9-14(13)21)26(24)12-3-4-16-11(7-12)6-10(2-1-5-20)18(23)25-16/h1,3-9,21-22H,2,20H2/b5-1+/t26-/m0/s1;C18H14NO5SI;483;2.03;5.40;4.00;24.10;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CN)O;12/000000113;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/t25-/m0/s1;C16H13N2O4S2I;488;0.73;5.11;6.15;24.60;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000260;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.35;6.49;24.40;-40
Oc1c(I)cc(c(c1)[S@@](=O)c1cc(O)cc(c1)Cl)O;12/000000063;InChI=1S/C12H8ClIO4S/c13-6-1-7(15)3-8(2-6)19(18)12-5-10(16)9(14)4-11(12)17/h1-5,15-17H/t19-/m0/s1;C12H8O4SClI;410;2.66;4.34;3.54;16.20;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000108;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.38;6.58;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)C[C@H](N2)CF)O;12/000000240;InChI=1S/C15H13FINO3S/c16-7-9-3-8-4-10(1-2-12(8)18-9)22(21)15-6-13(19)11(17)5-14(15)20/h1-2,4-6,9,18-20H,3,7H2/t9-,22-/m0/s1;C15H13NO3SFI;433;2.60;4.47;3.34;19.60;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000133;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.83;5.96;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1cc(O)c2c(c1)ccc(=O)o2)O;12/000000225;InChI=1S/C15H9IO6S/c16-9-5-11(18)13(6-10(9)17)23(21)8-3-7-1-2-14(20)22-15(7)12(19)4-8/h1-6,17-19H/t23-/m0/s1;C15H9O6SI;444;1.79;5.09;5.09;21.10;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000284;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.97;6.92;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)c1nocn1)O;12/000000156;InChI=1S/C14H9IN2O4S/c15-10-5-12(19)13(6-11(10)18)22(20)9-3-1-8(2-4-9)14-16-7-21-17-14/h1-7,18-19H/t22-/m0/s1;C14H9N2O4SI;428;2.57;4.18;5.01;22.10;-120
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CN)O;12/000000277;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/t25-/m0/s1;C16H13N2O4S2I;488;0.73;4.79;6.60;24.60;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CN)O;12/000000274;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/t25-/m0/s1;C16H13N2O4S2I;488;0.73;5.14;5.64;24.60;-40
